relevance_score,search_criteria,provider,title,company,location,work_location_type,employment_type,matching_skills,missing_skills,detected_languages,matched_roles,salary_hint,posted_at_relative,link,scraped_at
0,Python Developer | Slovakia,linkedin,Python Software Engineer,ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,,,,1 week ago,https://sk.linkedin.com/jobs/view/python-software-engineer-at-eset-4292497215,2026-02-07T16:14:14.416127+00:00
0,Python Developer | Slovakia,linkedin,Software Engineer (JavaScript/Python),ESET,"Bratislava, Bratislava, Slovakia",On-site,Full-time,"Python, Javascript",,,,,4 days ago,https://sk.linkedin.com/jobs/view/software-engineer-javascript-python-at-eset-4352754566,2026-02-07T16:14:14.416682+00:00
0,Python Developer | Slovakia,linkedin,Python Engineer,Swiss Re,"Bratislava, Bratislava, Slovakia",On-site,Full-time,Python,,,,,1 hour ago,https://sk.linkedin.com/jobs/view/python-engineer-at-swiss-re-4325749432,2026-02-07T16:14:14.416822+00:00
0,Python Developer | Slovakia,linkedin,Junior Full-Stack Developer,AT&T,"Košice, Kosice, Slovakia",On-site,Full-time,,Junior,,,,2 weeks ago,https://sk.linkedin.com/jobs/view/junior-full-stack-developer-at-at-t-4360907816,2026-02-07T16:14:14.416985+00:00
0,Python Developer | Czech Republic,linkedin,Python Developer,Perform,Dominican Republic,On-site,Full-time,Python,,,,,1 week ago,https://do.linkedin.com/jobs/view/python-developer-at-perform-4351413946,2026-02-07T16:14:16.797393+00:00
0,Python Developer | Czech Republic,linkedin,Python Backend Developer,Authority Partners,Dominican Republic,On-site,Full-time,Python,,,,,23 hours ago,https://do.linkedin.com/jobs/view/python-backend-developer-at-authority-partners-4369903221,2026-02-07T16:14:16.797556+00:00
0,Python Developer | Czech Republic,linkedin,Desarrollador Back-End (QIK),Banco Popular Dominicano,"Santo Domingo, Distrito Nacional, Dominican Republic",On-site,Full-time,,,,,,1 day ago,https://do.linkedin.com/jobs/view/desarrollador-back-end-qik-at-banco-popular-dominicano-4361018228,2026-02-07T16:14:16.797698+00:00
0,Python Developer | Czech Republic,linkedin,Backend Engineer (Python/AWS/Kubernetes),Stats Perform,Dominican Republic,On-site,Full-time,Python,"Aws, Kubernetes",,,,1 day ago,https://do.linkedin.com/jobs/view/backend-engineer-python-aws-kubernetes-at-stats-perform-4361420799,2026-02-07T16:14:16.797838+00:00
0,Python Developer | Czech Republic,linkedin,AI - Programador full stack,"Shokworks, Inc.",Dominican Republic,On-site,Full-time,,,,,,17 hours ago,https://do.linkedin.com/jobs/view/ai-programador-full-stack-at-shokworks-inc-4369835786,2026-02-07T16:14:16.798404+00:00
0,Python Developer | Poland,linkedin,Python Data Engineer,Commit,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,,,,4 days ago,https://pl.linkedin.com/jobs/view/python-data-engineer-at-commit-4368661132,2026-02-07T16:14:19.274471+00:00
0,Python Developer | Poland,linkedin,Python Developer,IT Factory,"Warsaw, Mazowieckie, Poland",On-site,Full-time,Python,,,,,4 days ago,https://pl.linkedin.com/jobs/view/python-developer-at-it-factory-4368488483,2026-02-07T16:14:19.274774+00:00
0,Python Developer | Poland,linkedin,Software Engineer (4/5) — Developer Platform,Netflix,"Warsaw, Mazowieckie, Poland",On-site,Full-time,,,,,,1 week ago,https://pl.linkedin.com/jobs/view/software-engineer-4-5-%E2%80%94-developer-platform-at-netflix-4193468200,2026-02-07T16:14:19.274933+00:00
0,Python Developer | Poland,linkedin,Mid Software Engineer (Python),Booksy,Poland,On-site,Full-time,Python,,,,,3 days ago,https://pl.linkedin.com/jobs/view/mid-software-engineer-python-at-booksy-4357770273,2026-02-07T16:14:19.275086+00:00
0,Python Developer | Poland,linkedin,Python Developer,Billennium,Poland,On-site,Full-time,Python,,,,,5 days ago,https://pl.linkedin.com/jobs/view/python-developer-at-billennium-4368190411,2026-02-07T16:14:19.275218+00:00
0,Python Developer | Poland,linkedin,Python Developer,Billennium,Poland,On-site,Full-time,Python,,,,,5 days ago,https://pl.linkedin.com/jobs/view/python-developer-at-billennium-4368185984,2026-02-07T16:14:19.275352+00:00
0,Python Developer | Poland,linkedin,Python Developer,EY,"Katowice, Śląskie, Poland",On-site,Full-time,Python,,,,,2 weeks ago,https://pl.linkedin.com/jobs/view/python-developer-at-ey-4323275169,2026-02-07T16:14:19.275487+00:00
0,Python Developer | Poland,linkedin,Python Developer (SportsTech),Coherent Solutions,Poland,On-site,Full-time,Python,,,,,1 week ago,https://pl.linkedin.com/jobs/view/python-developer-sportstech-at-coherent-solutions-4356321546,2026-02-07T16:14:19.275628+00:00
0,Python Developer | Poland,linkedin,Software Engineer (Python) - AI Platform,Revolut,Poland,On-site,Full-time,Python,,,,,3 days ago,https://pl.linkedin.com/jobs/view/software-engineer-python-ai-platform-at-revolut-4250500721,2026-02-07T16:14:19.275764+00:00
0,Python Developer | USA,linkedin,"Python Developer, Entry Level",Emonics LLC,"Houston, TX",On-site,Full-time,"Ci/Cd, Python","Django, Sql, Agile, Flask, Fastapi, Git, Docker, Pandas",,,,4 days ago,https://www.linkedin.com/jobs/view/python-developer-entry-level-at-emonics-llc-4368231612,2026-02-07T16:14:21.769221+00:00
0,Python Developer | USA,linkedin,Junior Full Stack Developer,FANTOM CORPORATION,"Tysons Corner, VA",On-site,Full-time,,Junior,,,,3 days ago,https://www.linkedin.com/jobs/view/junior-full-stack-developer-at-fantom-corporation-4368810131,2026-02-07T16:14:21.769384+00:00
0,Python Developer | USA,linkedin,"Full Stack Engineer (Front-End Focus) ($120,000-$150,000)",New York Technology Partners,"Chicago, IL",On-site,Full-time,,,,,,3 days ago,https://www.linkedin.com/jobs/view/full-stack-engineer-front-end-focus-%24120-000-%24150-000-at-new-york-technology-partners-4368831275,2026-02-07T16:14:21.769532+00:00
0,Python Developer | USA,linkedin,"Software Engineer, Fullstack, Early Career",Notion,"New York, NY",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/software-engineer-fullstack-early-career-at-notion-4334367155,2026-02-07T16:14:21.769674+00:00
0,Python Developer | USA,linkedin,"Software Engineer, Fullstack, Early Career",Notion,"San Francisco, CA",On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/software-engineer-fullstack-early-career-at-notion-4334158613,2026-02-07T16:14:21.769812+00:00
0,Python Developer | USA,linkedin,Python Developer,LTIMindtree,"Irving, TX",On-site,Full-time,Python,,,,,6 days ago,https://www.linkedin.com/jobs/view/python-developer-at-ltimindtree-4367703131,2026-02-07T16:14:21.769964+00:00
0,Python Developer | USA,linkedin,Python Developer,LTIMindtree,"Tampa, FL",On-site,Full-time,Python,,,,,6 days ago,https://www.linkedin.com/jobs/view/python-developer-at-ltimindtree-4367597139,2026-02-07T16:14:21.770110+00:00
0,Python Developer | USA,linkedin,Jr. Python Developer,EarthCam,"Upper Saddle River, NJ",On-site,Full-time,Python,,,,,20 hours ago,https://www.linkedin.com/jobs/view/jr-python-developer-at-earthcam-4369947149,2026-02-07T16:14:21.770249+00:00
0,Python Developer | USA,linkedin,"Python Developer - Make Healthcare Great Again - $200k , Full Remote, Python, TypeScript.",Venchr,United States,Remote,Full-time,"Typescript, Python",,,,,2 weeks ago,https://www.linkedin.com/jobs/view/python-developer-make-healthcare-great-again-%24200k-full-remote-python-typescript-at-venchr-4329553573,2026-02-07T16:14:21.770383+00:00
0,Python Developer | USA,linkedin,Python Developer,FriendliAI,San Francisco Bay Area,On-site,Full-time,Python,,,,,5 days ago,https://www.linkedin.com/jobs/view/python-developer-at-friendliai-4368160388,2026-02-07T16:14:21.770523+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Coforge,"Sheffield, England, United Kingdom",On-site,Full-time,Python,,,,,4 days ago,https://uk.linkedin.com/jobs/view/python-developer-at-coforge-4368217123,2026-02-07T16:14:24.191340+00:00
0,Python Developer | United Kingdom,linkedin,"Software Engineer (Python, TypeScript, API) - Hybrid",FactSet,"London, England, United Kingdom",Hybrid,Full-time,"Typescript, Python",,,,,3 days ago,https://uk.linkedin.com/jobs/view/software-engineer-python-typescript-api-hybrid-at-factset-4357716673,2026-02-07T16:14:24.191505+00:00
0,Python Developer | United Kingdom,linkedin,Junior Python Software Engineer,Validus Risk Management,"London, England, United Kingdom",On-site,Full-time,Python,Junior,,,,1 week ago,https://uk.linkedin.com/jobs/view/junior-python-software-engineer-at-validus-risk-management-4367447441,2026-02-07T16:14:24.191644+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer (AI/ML),Capgemini,"London Area, United Kingdom",On-site,Full-time,Python,,,,,4 days ago,https://uk.linkedin.com/jobs/view/python-developer-ai-ml-at-capgemini-4368201258,2026-02-07T16:14:24.191782+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,ClearRoute,"London Area, United Kingdom",On-site,Full-time,Python,,,,,4 days ago,https://uk.linkedin.com/jobs/view/python-developer-at-clearroute-4368684002,2026-02-07T16:14:24.191934+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Atarus,"London Area, United Kingdom",On-site,Full-time,Python,,,,,4 days ago,https://uk.linkedin.com/jobs/view/python-developer-at-atarus-4368642974,2026-02-07T16:14:24.192072+00:00
0,Python Developer | United Kingdom,linkedin,Software Engineer (Python/React),Oliver Bernard,"London Area, United Kingdom",On-site,Full-time,Python,React,,,,4 days ago,https://uk.linkedin.com/jobs/view/software-engineer-python-react-at-oliver-bernard-4357578006,2026-02-07T16:14:24.192207+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Immersum,"London Area, United Kingdom",On-site,Full-time,Python,,,,,4 days ago,https://uk.linkedin.com/jobs/view/python-developer-at-immersum-4368653914,2026-02-07T16:14:24.192339+00:00
0,Python Developer | United Kingdom,linkedin,Python Software Engineer,Prima,"London, England, United Kingdom",On-site,Full-time,Python,,,,,1 week ago,https://uk.linkedin.com/jobs/view/python-software-engineer-at-prima-4149696449,2026-02-07T16:14:24.192473+00:00
0,Python Developer | United Kingdom,linkedin,Python Developer,Thyme,"London Area, United Kingdom",On-site,Full-time,Python,,,,,1 week ago,https://uk.linkedin.com/jobs/view/python-developer-at-thyme-4356516754,2026-02-07T16:14:24.192610+00:00
0,Python Test | Remote,linkedin,Python Selenium Automation Testing Engineer,Infosys,"Bengaluru East, Karnataka, India",On-site,Full-time,"Selenium, Python",,,,,5 days ago,https://in.linkedin.com/jobs/view/python-selenium-automation-testing-engineer-at-infosys-4367772320,2026-02-07T16:14:34.197260+00:00
0,Python Test | Remote,linkedin,QA Test Automation Engineer,Persistent Systems,"Bengaluru, Karnataka, India",On-site,Full-time,Test Automation,,,,,1 day ago,https://in.linkedin.com/jobs/view/qa-test-automation-engineer-at-persistent-systems-4205911064,2026-02-07T16:14:34.197426+00:00
0,Python Test | Remote,linkedin,Performance Test Engineer,Deloitte,"Bangalore Urban, Karnataka, India",On-site,Full-time,,,,,,2 weeks ago,https://in.linkedin.com/jobs/view/performance-test-engineer-at-deloitte-4354037853,2026-02-07T16:14:34.197569+00:00
0,Python Test | Remote,linkedin,QA Test Automation Engineer,Persistent Systems,"Hyderabad, Telangana, India",On-site,Full-time,Test Automation,,,,,3 days ago,https://in.linkedin.com/jobs/view/qa-test-automation-engineer-at-persistent-systems-4205911065,2026-02-07T16:14:34.198134+00:00
0,Python Test | Remote,linkedin,Test Automation Engineer,Quantiphi,Canada,On-site,Full-time,Test Automation,,,,,4 days ago,https://ca.linkedin.com/jobs/view/test-automation-engineer-at-quantiphi-4357404171,2026-02-07T16:14:34.198396+00:00
0,Python Test | Remote,linkedin,QA Test Engineer,EXL,"Pune, Maharashtra, India",On-site,Full-time,,,,,,1 day ago,https://in.linkedin.com/jobs/view/qa-test-engineer-at-exl-4369397065,2026-02-07T16:14:34.198527+00:00
0,Python Test | Czech Republic,linkedin,Reporting Specialist,Thryv,Dominican Republic,On-site,Full-time,,Specialist,,,,3 weeks ago,https://do.linkedin.com/jobs/view/reporting-specialist-at-thryv-4359001680,2026-02-07T16:14:39.001196+00:00
0,Python Test | Czech Republic,linkedin,Java Engineer - Latin America - Remote,Azumo,Dominican Republic,Remote,Full-time,Java,,,,,3 days ago,https://do.linkedin.com/jobs/view/java-engineer-latin-america-remote-at-azumo-4369208398,2026-02-07T16:14:39.002040+00:00
0,Python Test | USA,linkedin,Design Quality Engineer,RQM+,United States,On-site,Full-time,,,,,,1 week ago,https://www.linkedin.com/jobs/view/design-quality-engineer-at-rqm%2B-4366866844,2026-02-07T16:14:44.108794+00:00
0,Python Test | USA,linkedin,Junior Software Tester,Penta Research Incorporated,"Huntsville, AL",On-site,Full-time,,Junior,,,,6 days ago,https://www.linkedin.com/jobs/view/junior-software-tester-at-penta-research-incorporated-4367941509,2026-02-07T16:14:44.108947+00:00
0,Python Test | USA,linkedin,Automated Software Test Engineer,"deciBel Research, Inc.","Huntsville, AL",On-site,Full-time,,,,,,3 weeks ago,https://www.linkedin.com/jobs/view/automated-software-test-engineer-at-decibel-research-inc-4361386034,2026-02-07T16:14:44.109089+00:00
0,Python Test | USA,linkedin,Quality Assurance Engineer,C the Signs,"Boston, MA",On-site,Full-time,C,,,,,1 week ago,https://www.linkedin.com/jobs/view/quality-assurance-engineer-at-c-the-signs-4366896341,2026-02-07T16:14:44.109355+00:00
0,Python Test | USA,linkedin,Automation QA Engineer/Remote,Apetan Consulting LLC,"The College of New Jersey, NJ",Remote,Full-time,,,,,,22 hours ago,https://www.linkedin.com/jobs/view/automation-qa-engineer-remote-at-apetan-consulting-llc-4369924297,2026-02-07T16:14:44.109628+00:00
0,Python Test | United Kingdom,linkedin,QA / Test Engineer,&Dine,"London, England, United Kingdom",On-site,Full-time,,,,,,4 weeks ago,https://uk.linkedin.com/jobs/view/qa-test-engineer-at-dine-4358754863,2026-02-07T16:14:46.592952+00:00
0,Python Test | United Kingdom,linkedin,Automation Test Engineer,interactive investor,"Manchester, England, United Kingdom",On-site,Full-time,,,,,,4 weeks ago,https://uk.linkedin.com/jobs/view/automation-test-engineer-at-interactive-investor-4369099440,2026-02-07T16:14:46.593089+00:00
0,Python Test | United Kingdom,linkedin,Quality Assurance Engineer,Stott and May,United Kingdom,On-site,Full-time,,,,,,3 weeks ago,https://uk.linkedin.com/jobs/view/quality-assurance-engineer-at-stott-and-may-4353205235,2026-02-07T16:14:46.593488+00:00
0,Python Test | United Kingdom,linkedin,Quality Engineer,Colloide,"Limavady, Northern Ireland, United Kingdom",On-site,Full-time,,,,,,23 hours ago,https://uk.linkedin.com/jobs/view/quality-engineer-at-colloide-4369907303,2026-02-07T16:14:46.593762+00:00
0,Firmware Engineer | Germany,linkedin,Software Embedded Engineer,Corsair,"Landshut, Bavaria, Germany",On-site,Full-time,,,German,,,1 week ago,https://de.linkedin.com/jobs/view/software-embedded-engineer-at-corsair-4351784200,2026-02-07T16:14:48.979243+00:00
0,Firmware Engineer | Germany,linkedin,Embedded software developer (m/f/d),EVOMOTIV,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,German,,,1 week ago,https://de.linkedin.com/jobs/view/embedded-software-developer-m-f-d-at-evomotiv-4366440809,2026-02-07T16:14:48.979403+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Entwickler (m/w/d),IRS Systementwicklung GmbH,"Wörth an der Donau, Bavaria, Germany",On-site,Full-time,,,German,,,3 weeks ago,https://de.linkedin.com/jobs/view/embedded-software-entwickler-m-w-d-at-irs-systementwicklung-gmbh-4353205247,2026-02-07T16:14:48.979552+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer (m/w/d),Löwenstein Medical,"Karlsruhe, Baden-Württemberg, Germany",On-site,Full-time,,,German,,,1 week ago,https://de.linkedin.com/jobs/view/embedded-software-developer-m-w-d-at-l%C3%B6wenstein-medical-4356451875,2026-02-07T16:14:48.979693+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Engineer (m/f/d),Sereact,"Stuttgart, Baden-Württemberg, Germany",On-site,Full-time,,,German,,,1 day ago,https://de.linkedin.com/jobs/view/embedded-engineer-m-f-d-at-sereact-4369671661,2026-02-07T16:14:48.979985+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Developer (gn),Ingenics Digital GmbH,"Munich, Bavaria, Germany",On-site,Full-time,,,German,,,1 day ago,https://de.linkedin.com/jobs/view/embedded-software-developer%C2%A0-gn-at-ingenics-digital-gmbh-4360584884,2026-02-07T16:14:48.980125+00:00
0,Firmware Engineer | Germany,linkedin,⭐ Software Engineer - T-Shaped (f/m/x),LOX Solutions GmbH,"Cologne, North Rhine-Westphalia, Germany",On-site,Full-time,,,German,,,3 days ago,https://de.linkedin.com/jobs/view/%E2%AD%90-software-engineer-t-shaped-f-m-x-at-lox-solutions-gmbh-4357800365,2026-02-07T16:14:48.980265+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Softwareentwickler (m/w/d),THE CT ENGINEERING GROUP,"Munich, Bavaria, Germany",On-site,Full-time,,,German,,,4 days ago,https://de.linkedin.com/jobs/view/embedded-softwareentwickler-m-w-d-at-the-ct-engineering-group-4368204643,2026-02-07T16:14:48.980406+00:00
0,Firmware Engineer | Germany,linkedin,Embedded Software Engineer (m/f/d),Quantum Systems,"Gilching, Bavaria, Germany",On-site,Full-time,,,German,,,8 hours ago,https://de.linkedin.com/jobs/view/embedded-software-engineer-m-f-d-at-quantum-systems-4361417055,2026-02-07T16:14:48.980552+00:00
0,Firmware Engineer | Austria,linkedin,"Embedded Engineer, C++",Snap Inc.,"Vienna, Vienna, Austria",On-site,Full-time,"C, C++",,,,,2 weeks ago,https://at.linkedin.com/jobs/view/embedded-engineer-c%2B%2B-at-snap-inc-4343090410,2026-02-07T16:14:51.379008+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer,Talos Automation,"Styria, Austria",On-site,Full-time,,,,,,1 week ago,https://at.linkedin.com/jobs/view/software-engineer-at-talos-automation-4355717597,2026-02-07T16:14:51.379308+00:00
0,Firmware Engineer | Austria,linkedin,Software Engineer,Talos Automation,"Styria, Austria",On-site,Full-time,,,,,,1 week ago,https://at.linkedin.com/jobs/view/software-engineer-at-talos-automation-4356092641,2026-02-07T16:14:51.379712+00:00
0,Firmware Engineer | Austria,linkedin,Embedded Software Engineer - R&D,Tractive,"Linz, Upper Austria, Austria",On-site,Full-time,,R,,,,3 days ago,https://at.linkedin.com/jobs/view/embedded-software-engineer-r-d-at-tractive-4359508057,2026-02-07T16:14:51.379843+00:00
